strategy,step,tourist_id,segment,poi_id,poi_name,neighbourhood,is_central,satisfaction,interest_match,distance_km,cost,crowd_ratio_after_visit,sustainable_value,local_economy,green,baseline_pressure,co2_kg
popularity,4,105,food_local_markets,0,Sagrada Familia,Sagrada Familia,True,0.4540294247058893,0.04704582275544901,2.196266213191327,26,0.017777777777777778,0.415,0.3,0.1,0.8500000000000001,0.07686931746169645
popularity,4,1454,food_local_markets,2,Casa Batllo,Dreta Eixample,True,0.5169698920431123,0.02983746511642085,1.2871340215512717,35,0.028,0.3992,0.3,0.05,0.7915000000000001,0.0
popularity,4,1798,architecture_fans,7,Barcelona Cathedral,Gotic,True,0.7068972249428996,0.4748039402755806,0.44810354903743194,14,0.04181818181818182,0.42680000000000007,0.35,0.05,0.746,0.0
popularity,4,757,architecture_fans,7,Barcelona Cathedral,Gotic,True,0.7034943630135301,0.4682497168672074,1.2809823197802805,14,0.04363636363636364,0.42680000000000007,0.35,0.05,0.746,0.04483438119230982
popularity,4,141,history_religion,3,La Pedrera,Dreta Eixample,True,0.7199096842592075,0.46769977422398457,0.4815524107740813,28,0.02666666666666667,0.4031,0.3,0.05,0.772,0.0
popularity,4,1451,history_religion,7,Barcelona Cathedral,Gotic,True,0.7245542256510917,0.43393296806908593,1.7487902320303548,14,0.045454545454545456,0.42680000000000007,0.35,0.05,0.746,0.06120765812106242
popularity,4,30,architecture_fans,6,Barri Gotic,Gotic,True,0.4971874417835826,0.20072932824086337,2.196266213191327,0,0.023,0.4868,0.55,0.2,0.7785,0.0
popularity,4,608,food_local_markets,7,Barcelona Cathedral,Gotic,True,0.5245823239111991,0.03064903965641348,0.5092546339559443,14,0.04727272727272727,0.42680000000000007,0.35,0.05,0.746,0.0
popularity,4,53,beach_nightlife,0,Sagrada Familia,Sagrada Familia,True,0.44866170058869576,0.040493696631854245,2.178087761477773,26,0.01888888888888889,0.415,0.3,0.1,0.8500000000000001,0.0
popularity,4,1166,food_local_markets,12,Barceloneta Beach,La Barceloneta,True,0.5112962606493245,0.05006381582073799,1.781963461162087,0,0.008181818181818182,0.5384,0.55,0.85,0.7330000000000001,0.0
popularity,4,1326,beach_nightlife,7,Barcelona Cathedral,Gotic,True,0.48428188018653945,0.02858643117042204,0.008342920512441654,14,0.04909090909090909,0.42680000000000007,0.35,0.05,0.746,0.0015017256922394977
popularity,4,1466,beach_nightlife,5,Mercat de la Boqueria,El Raval,True,0.6041234006406309,0.23092653687661144,0.44810354903743194,0,0.016923076923076923,0.4905,0.85,0.1,0.7850000000000001,0.0
popularity,4,257,family_green,12,Barceloneta Beach,La Barceloneta,True,0.7343557929935219,0.4147716137501356,1.781963461162087,0,0.00909090909090909,0.5384,0.55,0.85,0.7330000000000001,0.32075342300917564
popularity,4,1319,food_local_markets,6,Barri Gotic,Gotic,True,0.7411452290708616,0.4615356656791192,0.008342920512441654,0,0.024,0.4868,0.55,0.2,0.7785,0.0
popularity,4,1749,museum_culture,4,La Rambla,La Rambla,True,0.5311528451345691,0.21589493896656892,0.5136777535764396,0,0.011666666666666667,0.4116,0.45,0.2,0.8045,0.0
popularity,4,1032,beach_nightlife,5,Mercat de la Boqueria,El Raval,True,0.5678474426020186,0.20741389274628974,3.976636702646097,0,0.018461538461538463,0.4905,0.85,0.1,0.7850000000000001,0.0
popularity,4,1800,food_local_markets,2,Casa Batllo,Dreta Eixample,True,0.3853921489286305,0.02998778398493169,1.2871340215512717,35,0.03,0.3992,0.3,0.05,0.7915000000000001,0.04504969075429451
popularity,4,1607,history_religion,9,Picasso Museum,El Born,True,0.5852679003231098,0.1569246600488937,0.410092049479461,14,0.002857142857142857,0.46559999999999996,0.45,0.05,0.7070000000000001,0.0
popularity,4,1444,architecture_fans,4,La Rambla,La Rambla,True,0.47076916934479535,0.07027675825346343,2.6267977049140656,0,0.0125,0.4116,0.45,0.2,0.8045,0.0
popularity,4,1858,family_green,3,La Pedrera,Dreta Eixample,True,0.5341622044386609,0.027528373416046956,1.728884600604442,28,0.028888888888888888,0.4031,0.3,0.05,0.772,0.0
popularity,4,685,architecture_fans,7,Barcelona Cathedral,Gotic,True,0.6588578724080238,0.42762678631955364,3.9267717508064233,14,0.05090909090909091,0.42680000000000007,0.35,0.05,0.746,0.13743701127822483
popularity,4,900,architecture_fans,4,La Rambla,La Rambla,True,0.5320162688636784,0.06230090377945874,0.5092546339559443,0,0.013333333333333334,0.4116,0.45,0.2,0.8045,0.0
popularity,4,159,history_religion,1,Park Guell,La Salut,False,0.5487637822131721,0.23567318624905573,2.178087761477773,10,0.010588235294117647,0.644,0.35,0.9,0.6174999999999999,0.0
popularity,4,518,history_religion,3,La Pedrera,Dreta Eixample,True,0.6318547622150468,0.35433630327279464,2.258179373712066,28,0.03111111111111111,0.4031,0.3,0.05,0.772,0.0
popularity,4,587,family_green,12,Barceloneta Beach,La Barceloneta,True,0.6922723593720138,0.41880700270364346,1.4911385197759854,0,0.01,0.5384,0.55,0.85,0.7330000000000001,0.0
popularity,4,917,architecture_fans,7,Barcelona Cathedral,Gotic,True,0.6314092760736818,0.4386816589036126,3.9267717508064233,14,0.05272727272727273,0.42680000000000007,0.35,0.05,0.746,0.2356063050483854
popularity,4,1148,architecture_fans,1,Park Guell,La Salut,False,0.5827870695263655,0.44277735208908536,3.9267717508064233,10,0.011764705882352941,0.644,0.35,0.9,0.6174999999999999,0.0
popularity,4,1828,family_green,12,Barceloneta Beach,La Barceloneta,True,0.7173093140264749,0.4719767707387695,1.781963461162087,0,0.01090909090909091,0.5384,0.55,0.85,0.7330000000000001,0.06236872114067305
popularity,4,1660,food_local_markets,6,Barri Gotic,Gotic,True,0.6991097810684448,0.3599818108839681,0.45511646675625395,0,0.025,0.4868,0.55,0.2,0.7785,0.0
popularity,4,905,museum_culture,4,La Rambla,La Rambla,True,0.6574358165236895,0.2884322873836498,0.5136777535764396,0,0.014166666666666666,0.4116,0.45,0.2,0.8045,0.0
popularity,4,1435,family_green,6,Barri Gotic,Gotic,True,0.45957176189556587,0.007692608632492055,1.4911385197759854,0,0.026,0.4868,0.55,0.2,0.7785,0.26840493355967737
popularity,4,1414,architecture_fans,7,Barcelona Cathedral,Gotic,True,0.6465421759599106,0.41785093264303164,1.2809823197802805,14,0.05454545454545454,0.42680000000000007,0.35,0.05,0.746,0.0
popularity,4,699,family_green,2,Casa Batllo,Dreta Eixample,True,0.47079375781021454,0.027809965403240443,1.248300379974662,35,0.032,0.3992,0.3,0.05,0.7915000000000001,0.22469406839543915
popularity,4,765,architecture_fans,3,La Pedrera,Dreta Eixample,True,0.69633363746877,0.4712832890222668,2.258179373712066,28,0.03333333333333333,0.4031,0.3,0.05,0.772,0.07903627807992232
popularity,4,1719,history_religion,2,Casa Batllo,Dreta Eixample,True,0.5822203389978606,0.4478020955058367,1.2809823197802805,35,0.034,0.3992,0.3,0.05,0.7915000000000001,0.0
popularity,4,1524,beach_nightlife,12,Barceloneta Beach,La Barceloneta,True,0.7054585749510152,0.45570453944209555,1.781963461162087,0,0.011818181818181818,0.5384,0.55,0.85,0.7330000000000001,0.06236872114067305
popularity,4,356,history_religion,6,Barri Gotic,Gotic,True,0.722998852525274,0.4871899332645352,1.7544914314468658,0,0.027,0.4868,0.55,0.2,0.7785,0.0
popularity,4,114,museum_culture,0,Sagrada Familia,Sagrada Familia,True,0.618243898393374,0.4824168046949666,2.178087761477773,26,0.02,0.415,0.3,0.1,0.8500000000000001,0.39205579706599913
popularity,4,311,family_green,2,Casa Batllo,Dreta Eixample,True,0.35601641768178827,0.030541774786876846,2.7436479631949036,35,0.036,0.3992,0.3,0.05,0.7915000000000001,0.09602767871182163
popularity,4,130,museum_culture,12,Barceloneta Beach,La Barceloneta,True,0.4701882117338236,0.05381527306309662,1.4987516884375292,0,0.012727272727272728,0.5384,0.55,0.85,0.7330000000000001,0.05245630909531353
popularity,4,22,architecture_fans,2,Casa Batllo,Dreta Eixample,True,0.5691379768368611,0.3882978420203488,1.542343514315622,35,0.038,0.3992,0.3,0.05,0.7915000000000001,0.05398202300104678
popularity,4,380,family_green,12,Barceloneta Beach,La Barceloneta,True,0.7250219918953742,0.4904752799298779,1.4911385197759854,0,0.013636363636363636,0.5384,0.55,0.85,0.7330000000000001,0.0
popularity,4,1069,history_religion,5,Mercat de la Boqueria,El Raval,True,0.6158436300061854,0.26225982268652115,0.45511646675625395,0,0.02,0.4905,0.85,0.1,0.7850000000000001,0.0
popularity,4,1249,architecture_fans,2,Casa Batllo,Dreta Eixample,True,0.5580448593950724,0.48740086059136745,2.7318203967515005,35,0.04,0.3992,0.3,0.05,0.7915000000000001,0.09561371388630252
popularity,4,280,family_green,2,Casa Batllo,Dreta Eixample,True,0.46410942377548564,0.030524136610040106,1.4660140504474166,35,0.042,0.3992,0.3,0.05,0.7915000000000001,0.0
popularity,4,243,food_local_markets,6,Barri Gotic,Gotic,True,0.7304262363415692,0.4424192118500777,0.008342920512441654,0,0.028,0.4868,0.55,0.2,0.7785,0.0
popularity,4,623,architecture_fans,6,Barri Gotic,Gotic,True,0.631305295981799,0.3391391136938875,1.7544914314468658,0,0.029,0.4868,0.55,0.2,0.7785,0.06140720010064031
popularity,4,1061,architecture_fans,0,Sagrada Familia,Sagrada Familia,True,0.7297979893277114,0.6808058057422104,2.1956800084681993,26,0.021111111111111112,0.415,0.3,0.1,0.8500000000000001,0.0
popularity,4,416,museum_culture,3,La Pedrera,Dreta Eixample,True,0.7003659021392199,0.4818384607927466,1.7544914314468658,28,0.035555555555555556,0.4031,0.3,0.05,0.772,0.0
popularity,4,1035,architecture_fans,3,La Pedrera,Dreta Eixample,True,0.6829247013647797,0.40519555422513287,0.4815524107740813,28,0.03777777777777778,0.4031,0.3,0.05,0.772,0.08667943393933462
popularity,4,1179,family_green,0,Sagrada Familia,Sagrada Familia,True,0.44184874685712855,0.044301688794881146,2.4455623960871606,26,0.022222222222222223,0.415,0.3,0.1,0.8500000000000001,0.0
popularity,4,1469,history_religion,2,Casa Batllo,Dreta Eixample,True,0.5710811831879388,0.4447177105965189,2.7318203967515005,35,0.044,0.3992,0.3,0.05,0.7915000000000001,0.0
popularity,4,573,architecture_fans,6,Barri Gotic,Gotic,True,0.5600633487682906,0.2678431155793081,1.2871340215512717,0,0.03,0.4868,0.55,0.2,0.7785,0.04504969075429451
popularity,4,1263,architecture_fans,1,Park Guell,La Salut,False,0.6961585056049858,0.4442536402615139,2.258179373712066,10,0.012941176470588235,0.644,0.35,0.9,0.6174999999999999,0.07903627807992232
popularity,4,61,food_local_markets,7,Barcelona Cathedral,Gotic,True,0.38627794112276626,0.03185683075929985,1.4987516884375292,14,0.056363636363636366,0.42680000000000007,0.35,0.05,0.746,0.0
popularity,4,92,beach_nightlife,1,Park Guell,La Salut,False,0.5341732606902168,0.05963782178358055,3.976636702646097,10,0.01411764705882353,0.644,0.35,0.9,0.6174999999999999,0.1391822845926134
popularity,4,74,food_local_markets,2,Casa Batllo,Dreta Eixample,True,0.4665283449727365,0.032330484860385436,1.4660140504474166,35,0.046,0.3992,0.3,0.05,0.7915000000000001,0.0
popularity,4,1758,beach_nightlife,5,Mercat de la Boqueria,El Raval,True,0.5586629192739415,0.2636646856194622,2.4455623960871606,0,0.021538461538461538,0.4905,0.85,0.1,0.7850000000000001,0.0
popularity,4,1916,history_religion,5,Mercat de la Boqueria,El Raval,True,0.557537150802985,0.23179960964767943,1.248300379974662,0,0.023076923076923078,0.4905,0.85,0.1,0.7850000000000001,0.0
popularity,4,941,museum_culture,3,La Pedrera,Dreta Eixample,True,0.7050203324171731,0.4520410172039892,1.3850711218550875,28,0.04,0.4031,0.3,0.05,0.772,0.04847748926492807
popularity,4,1174,history_religion,1,Park Guell,La Salut,False,0.545081598405294,0.2688987498962162,3.976636702646097,10,0.015294117647058824,0.644,0.35,0.9,0.6174999999999999,0.23859820215876582
popularity,4,1895,architecture_fans,7,Barcelona Cathedral,Gotic,True,0.5962894897620232,0.3640113763269943,0.008342920512441654,14,0.05818181818181818,0.42680000000000007,0.35,0.05,0.746,0.0
popularity,4,1559,architecture_fans,1,Park Guell,La Salut,False,0.5986851526450049,0.48634674895701957,2.178087761477773,10,0.01647058823529412,0.644,0.35,0.9,0.6174999999999999,0.0
popularity,4,1801,museum_culture,6,Barri Gotic,Gotic,True,0.7361583733761321,0.4634520314057268,0.45511646675625395,0,0.031,0.4868,0.55,0.2,0.7785,0.0
popularity,4,1130,family_green,4,La Rambla,La Rambla,True,0.4914408094802583,0.017542878572017126,1.9467446606227505,0,0.015,0.4116,0.45,0.2,0.8045,0.06813606312179628
popularity,4,263,food_local_markets,3,La Pedrera,Dreta Eixample,True,0.45228422863575346,0.03412143702997656,1.728884600604442,28,0.042222222222222223,0.4031,0.3,0.05,0.772,0.0
popularity,4,531,history_religion,4,La Rambla,La Rambla,True,0.618371555943176,0.2776784987357481,0.5092546339559443,0,0.015833333333333335,0.4116,0.45,0.2,0.8045,0.0
popularity,4,1076,museum_culture,5,Mercat de la Boqueria,El Raval,True,0.6427276397470704,0.2627023548857656,0.45511646675625395,0,0.024615384615384615,0.4905,0.85,0.1,0.7850000000000001,0.0
popularity,4,1933,museum_culture,1,Park Guell,La Salut,False,0.6476638748481219,0.2901424549558261,2.178087761477773,10,0.01764705882352941,0.644,0.35,0.9,0.6174999999999999,0.0
popularity,4,71,architecture_fans,7,Barcelona Cathedral,Gotic,True,0.6268512677283395,0.3762335846988649,1.7487902320303548,14,0.06,0.42680000000000007,0.35,0.05,0.746,0.06120765812106242
popularity,4,1846,architecture_fans,7,Barcelona Cathedral,Gotic,True,0.6384706202493641,0.4200549100910543,1.2809823197802805,14,0.06181818181818182,0.42680000000000007,0.35,0.05,0.746,0.0
popularity,4,1200,museum_culture,3,La Pedrera,Dreta Eixample,True,0.6732409403302292,0.43080325128312713,1.728884600604442,28,0.044444444444444446,0.4031,0.3,0.05,0.772,0.0
popularity,4,386,architecture_fans,3,La Pedrera,Dreta Eixample,True,0.6366976420124368,0.40129859217099006,1.3850711218550875,28,0.04666666666666667,0.4031,0.3,0.05,0.772,0.0
popularity,4,466,museum_culture,1,Park Guell,La Salut,False,0.6283345620825033,0.29707888089935014,3.930941946667061,10,0.018823529411764704,0.644,0.35,0.9,0.6174999999999999,0.13758296813334714
popularity,4,186,food_local_markets,1,Park Guell,La Salut,False,0.4962895772024858,0.06677984736049115,4.193300426313215,10,0.02,0.644,0.35,0.9,0.6174999999999999,0.14676551492096254
popularity,4,1003,beach_nightlife,5,Mercat de la Boqueria,El Raval,True,0.5690095926289556,0.21083205315911155,1.248300379974662,0,0.026153846153846153,0.4905,0.85,0.1,0.7850000000000001,0.04369051329911317
popularity,4,651,architecture_fans,5,Mercat de la Boqueria,El Raval,True,0.552490187526452,0.04494240241590092,1.728884600604442,0,0.027692307692307693,0.4905,0.85,0.1,0.7850000000000001,0.0
popularity,4,4,museum_culture,6,Barri Gotic,Gotic,True,0.7496486923065945,0.44422296542004364,0.5136777535764396,0,0.032,0.4868,0.55,0.2,0.7785,0.09246199564375913
popularity,4,35,family_green,5,Mercat de la Boqueria,El Raval,True,0.5419796537663953,0.03884913403372804,0.45511646675625395,0,0.02923076923076923,0.4905,0.85,0.1,0.7850000000000001,0.0
popularity,4,1990,beach_nightlife,3,La Pedrera,Dreta Eixample,True,0.444381841153203,0.026681794867654613,1.7544914314468658,28,0.04888888888888889,0.4031,0.3,0.05,0.772,0.0
popularity,4,1575,food_local_markets,6,Barri Gotic,Gotic,True,0.7604524686696382,0.46524025780811756,1.4911385197759854,0,0.033,0.4868,0.55,0.2,0.7785,0.052189848192159494
popularity,4,487,museum_culture,2,Casa Batllo,Dreta Eixample,True,0.5683204755039517,0.3740544695883491,1.4660140504474166,35,0.048,0.3992,0.3,0.05,0.7915000000000001,0.0
popularity,4,1588,food_local_markets,2,Casa Batllo,Dreta Eixample,True,0.47863805176319885,0.02895182449309097,1.248300379974662,35,0.05,0.3992,0.3,0.05,0.7915000000000001,0.04369051329911317
popularity,4,1101,museum_culture,0,Sagrada Familia,Sagrada Familia,True,0.6846207245579424,0.4241467631927546,2.196266213191327,26,0.023333333333333334,0.415,0.3,0.1,0.8500000000000001,0.0
popularity,4,142,history_religion,6,Barri Gotic,Gotic,True,0.6412111057724,0.4129868991652629,2.196266213191327,0,0.034,0.4868,0.55,0.2,0.7785,0.0
popularity,4,1208,history_religion,12,Barceloneta Beach,La Barceloneta,True,0.433077681570244,0.044750987303483813,3.1869895633245875,0,0.014545454545454545,0.5384,0.55,0.85,0.7330000000000001,0.0
popularity,4,715,family_green,5,Mercat de la Boqueria,El Raval,True,0.5286379304790219,0.04436560199967182,1.728884600604442,0,0.03076923076923077,0.4905,0.85,0.1,0.7850000000000001,0.0
popularity,4,1433,beach_nightlife,12,Barceloneta Beach,La Barceloneta,True,0.6438454528018328,0.41749709285919323,1.4911385197759854,0,0.015454545454545455,0.5384,0.55,0.85,0.7330000000000001,0.052189848192159494
popularity,4,1201,family_green,12,Barceloneta Beach,La Barceloneta,True,0.7043687344436399,0.4048532239905314,1.4987516884375292,0,0.016363636363636365,0.5384,0.55,0.85,0.7330000000000001,0.0
popularity,4,768,museum_culture,2,Casa Batllo,Dreta Eixample,True,0.6594954493312231,0.45971936347959874,0.4815524107740813,35,0.052,0.3992,0.3,0.05,0.7915000000000001,0.0
popularity,4,1378,architecture_fans,5,Mercat de la Boqueria,El Raval,True,0.5081500491919481,0.04867406338407543,3.976636702646097,0,0.03230769230769231,0.4905,0.85,0.1,0.7850000000000001,0.1391822845926134
popularity,4,103,food_local_markets,3,La Pedrera,Dreta Eixample,True,0.45999105579817157,0.03060304344991382,1.728884600604442,28,0.051111111111111114,0.4031,0.3,0.05,0.772,0.060510961021155475
popularity,4,97,architecture_fans,1,Park Guell,La Salut,False,0.6989863522938601,0.4104143221577343,3.9267717508064233,10,0.021176470588235293,0.644,0.35,0.9,0.6174999999999999,0.0
popularity,4,1332,museum_culture,1,Park Guell,La Salut,False,0.5697946951668482,0.20376309986573157,3.976636702646097,10,0.02235294117647059,0.644,0.35,0.9,0.6174999999999999,0.1391822845926134
popularity,4,1907,museum_culture,2,Casa Batllo,Dreta Eixample,True,0.5753855308307716,0.4204193732451673,0.4815524107740813,35,0.054,0.3992,0.3,0.05,0.7915000000000001,0.0
popularity,4,606,architecture_fans,3,La Pedrera,Dreta Eixample,True,0.6748042697633777,0.4851591380515433,1.3850711218550875,28,0.05333333333333334,0.4031,0.3,0.05,0.772,0.04847748926492807
popularity,4,548,food_local_markets,6,Barri Gotic,Gotic,True,0.7230244315070283,0.43628187458360473,1.4911385197759854,0,0.035,0.4868,0.55,0.2,0.7785,0.0
popularity,4,156,family_green,6,Barri Gotic,Gotic,True,0.523090337704509,0.021276200556543653,0.45511646675625395,0,0.036,0.4868,0.55,0.2,0.7785,0.08192096401612571
popularity,4,69,museum_culture,4,La Rambla,La Rambla,True,0.601099305058763,0.24177927927806514,0.5092546339559443,0,0.016666666666666666,0.4116,0.45,0.2,0.8045,0.0
popularity,4,1791,beach_nightlife,5,Mercat de la Boqueria,El Raval,True,0.6091719609387817,0.21825548576546527,0.21793828220155478,0,0.033846153846153845,0.4905,0.85,0.1,0.7850000000000001,0.0
popularity,4,1478,family_green,3,La Pedrera,Dreta Eixample,True,0.5298045282720639,0.03405389288272073,1.7544914314468658,28,0.05555555555555555,0.4031,0.3,0.05,0.772,0.06140720010064031
popularity,4,886,food_local_markets,6,Barri Gotic,Gotic,True,0.6567768789187346,0.36976012388104396,2.196266213191327,0,0.037,0.4868,0.55,0.2,0.7785,0.0
popularity,4,1646,family_green,3,La Pedrera,Dreta Eixample,True,0.47482059869148247,0.03437747579770329,0.4815524107740813,28,0.057777777777777775,0.4031,0.3,0.05,0.772,0.0
popularity,4,1904,family_green,3,La Pedrera,Dreta Eixample,True,0.48194539596282704,0.029208430917135774,0.4815524107740813,28,0.06,0.4031,0.3,0.05,0.772,0.0
popularity,4,795,architecture_fans,1,Park Guell,La Salut,False,0.5988699070524949,0.4588413894866856,3.9267717508064233,10,0.023529411764705882,0.644,0.35,0.9,0.6174999999999999,0.0
popularity,4,1927,family_green,2,Casa Batllo,Dreta Eixample,True,0.5460616260242603,0.03355710794406707,1.542343514315622,35,0.056,0.3992,0.3,0.05,0.7915000000000001,0.05398202300104678
popularity,4,1613,history_religion,1,Park Guell,La Salut,False,0.5504937896999914,0.2987853012962164,2.178087761477773,10,0.024705882352941175,0.644,0.35,0.9,0.6174999999999999,0.0
popularity,4,1169,museum_culture,4,La Rambla,La Rambla,True,0.619160432413779,0.22368583865576175,1.9467446606227505,0,0.0175,0.4116,0.45,0.2,0.8045,0.0
popularity,4,462,history_religion,4,La Rambla,La Rambla,True,0.6034707277058741,0.25615849439229454,2.6267977049140656,0,0.018333333333333333,0.4116,0.45,0.2,0.8045,0.0
popularity,4,1100,history_religion,2,Casa Batllo,Dreta Eixample,True,0.5955264859025338,0.39748566278961855,1.248300379974662,35,0.058,0.3992,0.3,0.05,0.7915000000000001,0.04369051329911317
popularity,4,820,museum_culture,5,Mercat de la Boqueria,El Raval,True,0.6133577090536456,0.2562113523164284,0.44810354903743194,0,0.03538461538461538,0.4905,0.85,0.1,0.7850000000000001,0.0
popularity,4,1260,food_local_markets,2,Casa Batllo,Dreta Eixample,True,0.4317490220317102,0.03045630727617487,1.4660140504474166,35,0.06,0.3992,0.3,0.05,0.7915000000000001,0.0
popularity,4,1700,family_green,7,Barcelona Cathedral,Gotic,True,0.5591880344045542,0.030301663170039485,0.008342920512441654,14,0.06363636363636363,0.42680000000000007,0.35,0.05,0.746,0.0
popularity,4,1434,family_green,12,Barceloneta Beach,La Barceloneta,True,0.7025794262249572,0.47543546834714406,1.781963461162087,0,0.017272727272727273,0.5384,0.55,0.85,0.7330000000000001,0.0
popularity,4,779,museum_culture,1,Park Guell,La Salut,False,0.6642445459506782,0.30975826305525445,3.976636702646097,10,0.02588235294117647,0.644,0.35,0.9,0.6174999999999999,0.1391822845926134
popularity,4,1878,family_green,6,Barri Gotic,Gotic,True,0.5256062988691854,0.012967762807505362,0.008342920512441654,0,0.038,0.4868,0.55,0.2,0.7785,0.0
popularity,4,1017,architecture_fans,7,Barcelona Cathedral,Gotic,True,0.6327777058034929,0.4735009268731054,2.1956800084681993,14,0.06545454545454546,0.42680000000000007,0.35,0.05,0.746,0.0
popularity,4,1422,architecture_fans,7,Barcelona Cathedral,Gotic,True,0.6408601318681968,0.4441078799422584,1.7487902320303548,14,0.06727272727272728,0.42680000000000007,0.35,0.05,0.746,0.0
popularity,4,40,food_local_markets,2,Casa Batllo,Dreta Eixample,True,0.5279024794908015,0.03209349429282586,1.2871340215512717,35,0.062,0.3992,0.3,0.05,0.7915000000000001,0.04504969075429451
popularity,4,600,beach_nightlife,5,Mercat de la Boqueria,El Raval,True,0.6004900654454269,0.22552285109008607,1.781963461162087,0,0.036923076923076927,0.4905,0.85,0.1,0.7850000000000001,0.06236872114067305
popularity,4,1659,family_green,4,La Rambla,La Rambla,True,0.42898782399139695,0.014798860554251073,4.193300426313215,0,0.019166666666666665,0.4116,0.45,0.2,0.8045,0.0
popularity,4,974,museum_culture,5,Mercat de la Boqueria,El Raval,True,0.6482884536916278,0.28532897410963237,0.45511646675625395,0,0.038461538461538464,0.4905,0.85,0.1,0.7850000000000001,0.0
popularity,4,630,beach_nightlife,12,Barceloneta Beach,La Barceloneta,True,0.6961924415415305,0.47931060014236215,1.6449798833048093,0,0.01818181818181818,0.5384,0.55,0.85,0.7330000000000001,0.2960963789948657
popularity,4,66,family_green,3,La Pedrera,Dreta Eixample,True,0.4509517645756508,0.026258973697754824,2.258179373712066,28,0.06222222222222222,0.4031,0.3,0.05,0.772,0.07903627807992232
popularity,4,1912,architecture_fans,1,Park Guell,La Salut,False,0.6894676356983754,0.49326748156427747,4.193300426313215,10,0.027058823529411764,0.644,0.35,0.9,0.6174999999999999,0.14676551492096254
popularity,4,301,family_green,0,Sagrada Familia,Sagrada Familia,True,0.44421535046726385,0.04492176193754665,2.196266213191327,26,0.024444444444444446,0.415,0.3,0.1,0.8500000000000001,0.0
popularity,4,1665,architecture_fans,0,Sagrada Familia,Sagrada Familia,True,0.7485468434769257,0.6433479916017986,2.178087761477773,26,0.025555555555555557,0.415,0.3,0.1,0.8500000000000001,0.07623307165172206
popularity,4,556,family_green,4,La Rambla,La Rambla,True,0.503794552840543,0.013928435925450122,0.5136777535764396,0,0.02,0.4116,0.45,0.2,0.8045,0.0
popularity,4,119,history_religion,7,Barcelona Cathedral,Gotic,True,0.687688805171608,0.464881743725037,0.44810354903743194,14,0.06909090909090909,0.42680000000000007,0.35,0.05,0.746,0.0
popularity,4,895,family_green,4,La Rambla,La Rambla,True,0.4510172257321338,0.010977964569727112,2.6267977049140656,0,0.020833333333333332,0.4116,0.45,0.2,0.8045,0.0
popularity,4,918,museum_culture,1,Park Guell,La Salut,False,0.632104783883024,0.25242352372122523,3.930941946667061,10,0.02823529411764706,0.644,0.35,0.9,0.6174999999999999,0.13758296813334714
popularity,4,1994,architecture_fans,2,Casa Batllo,Dreta Eixample,True,0.6355317560295117,0.4238407762882823,2.7318203967515005,35,0.064,0.3992,0.3,0.05,0.7915000000000001,0.0
popularity,4,1911,food_local_markets,5,Mercat de la Boqueria,El Raval,True,0.8166592359886222,0.6051109060381046,0.44810354903743194,0,0.04,0.4905,0.85,0.1,0.7850000000000001,0.0
popularity,4,469,architecture_fans,7,Barcelona Cathedral,Gotic,True,0.6935979746591857,0.4761730869670894,0.008342920512441654,14,0.07090909090909091,0.42680000000000007,0.35,0.05,0.746,0.0
popularity,4,212,history_religion,4,La Rambla,La Rambla,True,0.5779776461610437,0.2934439225837733,2.6267977049140656,0,0.021666666666666667,0.4116,0.45,0.2,0.8045,0.0
popularity,4,968,museum_culture,7,Barcelona Cathedral,Gotic,True,0.5801923561449681,0.23216138039950365,2.1956800084681993,14,0.07272727272727272,0.42680000000000007,0.35,0.05,0.746,0.0
popularity,4,408,food_local_markets,7,Barcelona Cathedral,Gotic,True,0.5412048758055883,0.030328398522398856,0.5092546339559443,14,0.07454545454545454,0.42680000000000007,0.35,0.05,0.746,0.0
popularity,4,1103,architecture_fans,7,Barcelona Cathedral,Gotic,True,0.6678937895315903,0.452108131303376,0.5092546339559443,14,0.07636363636363637,0.42680000000000007,0.35,0.05,0.746,0.0
popularity,4,1396,family_green,6,Barri Gotic,Gotic,True,0.5532133107879005,0.06446307176834064,2.196266213191327,0,0.039,0.4868,0.55,0.2,0.7785,0.07686931746169645
popularity,4,1824,food_local_markets,1,Park Guell,La Salut,False,0.579236748468819,0.12585025260846938,3.930941946667061,10,0.029411764705882353,0.644,0.35,0.9,0.6174999999999999,0.0
popularity,4,1953,museum_culture,3,La Pedrera,Dreta Eixample,True,0.5641323682442558,0.3551468659605167,1.7487902320303548,28,0.06444444444444444,0.4031,0.3,0.05,0.772,0.06120765812106242
popularity,4,55,architecture_fans,4,La Rambla,La Rambla,True,0.43049788314751986,0.0647596991484423,1.4660140504474166,0,0.0225,0.4116,0.45,0.2,0.8045,0.0
popularity,4,914,architecture_fans,7,Barcelona Cathedral,Gotic,True,0.6574097527917089,0.3612450112211109,0.008342920512441654,14,0.07818181818181819,0.42680000000000007,0.35,0.05,0.746,0.0
popularity,4,1153,architecture_fans,2,Casa Batllo,Dreta Eixample,True,0.5679203747368411,0.43448315306074964,0.4815524107740813,35,0.066,0.3992,0.3,0.05,0.7915000000000001,0.0
popularity,4,722,museum_culture,0,Sagrada Familia,Sagrada Familia,True,0.6905183119249338,0.483993778487569,2.1956800084681993,26,0.02666666666666667,0.415,0.3,0.1,0.8500000000000001,0.0
