strategy,step,tourist_id,segment,poi_id,poi_name,neighbourhood,is_central,satisfaction,interest_match,distance_km,cost,crowd_ratio_after_visit,sustainable_value,local_economy,green,baseline_pressure,co2_kg
popularity,2,236,religion_fans,7,Barceloneta Beach,La Barceloneta,True,0.5174359256181496,0.0710208601714563,0.48157594670897536,0.0,0.125,0.5505,0.8,0.75,0.7850000000000001,0.0
popularity,2,928,family_friendly,7,Barceloneta Beach,La Barceloneta,True,0.4943287514070871,0.052160483241368134,0.42051304492715286,0.0,0.126,0.5505,0.8,0.75,0.7850000000000001,0.0
popularity,2,959,religion_fans,0,Barcelona Cathedral,Gotic,True,0.730579745878323,0.598435091472494,0.15590378169524013,10.0,0.163,0.6014999999999999,0.7,0.6,0.8174999999999999,0.0
popularity,2,347,religion_fans,7,Barceloneta Beach,La Barceloneta,True,0.5004075807005459,0.08766396888156341,0.48157594670897536,0.0,0.127,0.5505,0.8,0.75,0.7850000000000001,0.0
popularity,2,981,family_friendly,14,Sant Antoni Market,Dreta Eixample,True,0.5061705321125788,0.05358534601504881,0.42051304492715286,0.0,0.1742857142857143,0.293,1.0,0.0,0.7850000000000001,0.0
popularity,2,728,religion_fans,17,Palau Macaya,Dreta Eixample,True,0.5176286675010707,0.07141189300465571,0.15590378169524013,0.0,0.21857142857142858,0.488,1.0,0.0,0.7850000000000001,0.0
popularity,2,616,religion_fans,17,Palau Macaya,Dreta Eixample,True,0.5160112296178153,0.08039682982379451,0.15590378169524013,0.0,0.22,0.488,1.0,0.0,0.7850000000000001,0.0
popularity,2,629,architecture_fans,0,Barcelona Cathedral,Gotic,True,0.8144633885549225,0.7339476880820448,0.48157594670897536,10.0,0.164,0.6014999999999999,0.7,0.6,0.8174999999999999,0.0
popularity,2,450,science_lovers,14,Sant Antoni Market,Dreta Eixample,True,0.4970611077257812,0.05433225822999191,0.15590378169524013,0.0,0.1757142857142857,0.293,1.0,0.0,0.7850000000000001,0.0
popularity,2,210,religion_fans,7,Barceloneta Beach,La Barceloneta,True,0.5347228474692396,0.08838466533028684,0.48157594670897536,0.0,0.128,0.5505,0.8,0.75,0.7850000000000001,0.0
popularity,2,532,architecture_fans,12,Mercat dels Encants,Dreta Eixample,True,0.5041803303614502,0.05703653479269159,0.15590378169524013,0.0,0.17142857142857143,0.293,1.0,0.0,0.7850000000000001,0.0
popularity,2,197,architecture_fans,12,Mercat dels Encants,Dreta Eixample,True,0.506659676785052,0.050254710766971904,0.0,0.0,0.17285714285714285,0.293,1.0,0.0,0.7850000000000001,0.0
popularity,2,638,food_lovers,19,Mercat de Gràcia,Dreta Eixample,True,0.6568327568465203,0.42476806267211226,0.42051304492715286,0.0,0.20285714285714285,0.293,1.0,0.0,0.7850000000000001,0.0
popularity,2,605,food_lovers,19,Mercat de Gràcia,Dreta Eixample,True,0.6704226193533588,0.3748035158324876,0.15590378169524013,0.0,0.2042857142857143,0.293,1.0,0.0,0.7850000000000001,0.0
popularity,2,563,food_lovers,19,Mercat de Gràcia,Dreta Eixample,True,0.6923209587429916,0.39097136154685225,0.0,0.0,0.2057142857142857,0.293,1.0,0.0,0.7850000000000001,0.0
popularity,2,778,architecture_fans,0,Barcelona Cathedral,Gotic,True,0.9033723117193256,0.7642517288745556,0.48157594670897536,10.0,0.165,0.6014999999999999,0.7,0.6,0.8174999999999999,0.0
popularity,2,565,architecture_fans,19,Mercat de Gràcia,Dreta Eixample,True,0.5296779166083851,0.054068786500536266,0.15590378169524013,0.0,0.20714285714285716,0.293,1.0,0.0,0.7850000000000001,0.0
popularity,2,589,family_friendly,14,Sant Antoni Market,Dreta Eixample,True,0.5172921662242922,0.06060364516168491,0.42051304492715286,0.0,0.17714285714285713,0.293,1.0,0.0,0.7850000000000001,0.0
popularity,2,213,beach_enthusiasts,0,Barcelona Cathedral,Gotic,True,0.5533914673482124,0.1328846784604284,0.48157594670897536,10.0,0.166,0.6014999999999999,0.7,0.6,0.8174999999999999,0.0
popularity,2,807,family_friendly,0,Barcelona Cathedral,Gotic,True,0.4977650814120379,0.07780497204381845,0.15590378169524013,10.0,0.167,0.6014999999999999,0.7,0.6,0.8174999999999999,0.0
popularity,2,374,architecture_fans,7,Barceloneta Beach,La Barceloneta,True,0.5108331690517574,0.05551270510272913,0.48157594670897536,0.0,0.129,0.5505,0.8,0.75,0.7850000000000001,0.0
popularity,2,258,architecture_fans,7,Barceloneta Beach,La Barceloneta,True,0.4891444988591067,0.05039905408322699,0.48157594670897536,0.0,0.13,0.5505,0.8,0.75,0.7850000000000001,0.0
popularity,2,436,religion_fans,12,Mercat dels Encants,Dreta Eixample,True,0.5277379541865951,0.08894518636876615,0.15590378169524013,0.0,0.1742857142857143,0.293,1.0,0.0,0.7850000000000001,0.0
popularity,2,391,religion_fans,17,Palau Macaya,Dreta Eixample,True,0.5209259213898386,0.08759892917579373,0.15590378169524013,0.0,0.22142857142857142,0.488,1.0,0.0,0.7850000000000001,0.0
popularity,2,776,architecture_fans,12,Mercat dels Encants,Dreta Eixample,True,0.5275110682603944,0.05524646259986077,0.0,0.0,0.1757142857142857,0.293,1.0,0.0,0.7850000000000001,0.0
popularity,2,541,religion_fans,14,Sant Antoni Market,Dreta Eixample,True,0.49722168960672813,0.07327959957161342,0.15590378169524013,0.0,0.17857142857142858,0.293,1.0,0.0,0.7850000000000001,0.0
popularity,2,183,architecture_fans,0,Barcelona Cathedral,Gotic,True,0.8501538427431317,0.7806248689578735,0.15590378169524013,10.0,0.168,0.6014999999999999,0.7,0.6,0.8174999999999999,0.0
popularity,2,970,architecture_fans,17,Palau Macaya,Dreta Eixample,True,0.66672151946563,0.39494199879281305,0.15590378169524013,0.0,0.22285714285714286,0.488,1.0,0.0,0.7850000000000001,0.0
popularity,2,919,family_friendly,7,Barceloneta Beach,La Barceloneta,True,0.5204790588970198,0.054223586709145066,0.42051304492715286,0.0,0.131,0.5505,0.8,0.75,0.7850000000000001,0.0
popularity,2,933,science_lovers,7,Barceloneta Beach,La Barceloneta,True,0.4767876705151663,0.0476349846615526,0.48157594670897536,0.0,0.132,0.5505,0.8,0.75,0.7850000000000001,0.0
popularity,2,382,religion_fans,12,Mercat dels Encants,Dreta Eixample,True,0.5076827479842169,0.07481359024101944,0.15590378169524013,0.0,0.17714285714285713,0.293,1.0,0.0,0.7850000000000001,0.0
popularity,2,799,religion_fans,12,Mercat dels Encants,Dreta Eixample,True,0.49588911988709417,0.08867626548360717,0.15590378169524013,0.0,0.17857142857142858,0.293,1.0,0.0,0.7850000000000001,0.0
popularity,2,880,food_lovers,12,Mercat dels Encants,Dreta Eixample,True,0.6845381386322187,0.3748440885476797,0.0,0.0,0.18,0.293,1.0,0.0,0.7850000000000001,0.0
popularity,2,448,religion_fans,19,Mercat de Gràcia,Dreta Eixample,True,0.47402967877973246,0.07235011711688293,0.15590378169524013,0.0,0.20857142857142857,0.293,1.0,0.0,0.7850000000000001,0.0
popularity,2,690,architecture_fans,0,Barcelona Cathedral,Gotic,True,0.8355001634804711,0.7525523128780649,0.15590378169524013,10.0,0.169,0.6014999999999999,0.7,0.6,0.8174999999999999,0.0
popularity,2,858,architecture_fans,17,Palau Macaya,Dreta Eixample,True,0.6754895669585184,0.38936707616391514,0.15590378169524013,0.0,0.22428571428571428,0.488,1.0,0.0,0.7850000000000001,0.028062680705143225
popularity,2,329,architecture_fans,0,Barcelona Cathedral,Gotic,True,0.8559510732341344,0.7766204534365161,0.15590378169524013,10.0,0.17,0.6014999999999999,0.7,0.6,0.8174999999999999,0.0
popularity,2,508,religion_fans,19,Mercat de Gràcia,Dreta Eixample,True,0.5220734091164771,0.06870851818080151,0.15590378169524013,0.0,0.21,0.293,1.0,0.0,0.7850000000000001,0.0
popularity,2,372,religion_fans,0,Barcelona Cathedral,Gotic,True,0.7860253100577737,0.6577175284042712,0.48157594670897536,10.0,0.171,0.6014999999999999,0.7,0.6,0.8174999999999999,0.0
popularity,2,199,architecture_fans,12,Mercat dels Encants,Dreta Eixample,True,0.5113863730969185,0.049930380242558026,0.15590378169524013,0.0,0.18142857142857144,0.293,1.0,0.0,0.7850000000000001,0.0
popularity,2,976,beach_enthusiasts,7,Barceloneta Beach,La Barceloneta,True,0.8046824688535509,0.611686552560112,0.48157594670897536,0.0,0.133,0.5505,0.8,0.75,0.7850000000000001,0.0
popularity,2,852,food_lovers,12,Mercat dels Encants,Dreta Eixample,True,0.6810952904214773,0.37181850585633974,0.0,0.0,0.18285714285714286,0.293,1.0,0.0,0.7850000000000001,0.0
popularity,2,986,religion_fans,0,Barcelona Cathedral,Gotic,True,0.7907912741379075,0.623757035640427,0.15590378169524013,10.0,0.172,0.6014999999999999,0.7,0.6,0.8174999999999999,0.0
popularity,2,388,religion_fans,7,Barceloneta Beach,La Barceloneta,True,0.49076701018958735,0.07053690448616992,0.48157594670897536,0.0,0.134,0.5505,0.8,0.75,0.7850000000000001,0.0
popularity,2,898,architecture_fans,17,Palau Macaya,Dreta Eixample,True,0.7259074433689571,0.46492770673696054,0.15590378169524013,0.0,0.2257142857142857,0.488,1.0,0.0,0.7850000000000001,0.0
popularity,2,818,beach_enthusiasts,0,Barcelona Cathedral,Gotic,True,0.5521805657727341,0.10110817346023548,0.48157594670897536,10.0,0.173,0.6014999999999999,0.7,0.6,0.8174999999999999,0.0
popularity,2,798,religion_fans,7,Barceloneta Beach,La Barceloneta,True,0.5118397175095246,0.08014838266323415,0.48157594670897536,0.0,0.135,0.5505,0.8,0.75,0.7850000000000001,0.08668367040761556
popularity,2,408,religion_fans,0,Barcelona Cathedral,Gotic,True,0.7621512707103768,0.5678960770773671,0.15590378169524013,10.0,0.174,0.6014999999999999,0.7,0.6,0.8174999999999999,0.028062680705143225
popularity,2,387,science_lovers,19,Mercat de Gràcia,Dreta Eixample,True,0.5216531515592624,0.052099673134936485,0.15590378169524013,0.0,0.21142857142857144,0.293,1.0,0.0,0.7850000000000001,0.0
popularity,2,421,architecture_fans,0,Barcelona Cathedral,Gotic,True,0.8262164806850214,0.7479977321382378,0.15590378169524013,10.0,0.175,0.6014999999999999,0.7,0.6,0.8174999999999999,0.0
popularity,2,524,beach_enthusiasts,12,Mercat dels Encants,Dreta Eixample,True,0.5477856736093166,0.07663093854797363,0.42051304492715286,0.0,0.18428571428571427,0.293,1.0,0.0,0.7850000000000001,0.0
popularity,2,775,religion_fans,0,Barcelona Cathedral,Gotic,True,0.7676810834965939,0.5640330673043504,0.15590378169524013,10.0,0.176,0.6014999999999999,0.7,0.6,0.8174999999999999,0.0
popularity,2,861,food_lovers,19,Mercat de Gràcia,Dreta Eixample,True,0.6895861723605126,0.4311010344655642,0.0,0.0,0.21285714285714286,0.293,1.0,0.0,0.7850000000000001,0.0
popularity,2,377,beach_enthusiasts,14,Sant Antoni Market,Dreta Eixample,True,0.49783722930363833,0.07262219418100023,0.42051304492715286,0.0,0.18,0.293,1.0,0.0,0.7850000000000001,0.0
popularity,2,874,religion_fans,19,Mercat de Gràcia,Dreta Eixample,True,0.5336975863423141,0.09020771358616839,0.15590378169524013,0.0,0.21428571428571427,0.293,1.0,0.0,0.7850000000000001,0.0
popularity,2,294,family_friendly,12,Mercat dels Encants,Dreta Eixample,True,0.47620720642272,0.05248241652206961,0.15590378169524013,0.0,0.18571428571428572,0.293,1.0,0.0,0.7850000000000001,0.0
popularity,2,980,religion_fans,7,Barceloneta Beach,La Barceloneta,True,0.4761070847706169,0.07429346861590572,0.48157594670897536,0.0,0.136,0.5505,0.8,0.75,0.7850000000000001,0.0
popularity,2,55,food_lovers,17,Palau Macaya,Dreta Eixample,True,0.5188846956730229,0.05207610709850272,0.0,0.0,0.22714285714285715,0.488,1.0,0.0,0.7850000000000001,0.0
popularity,2,501,food_lovers,12,Mercat dels Encants,Dreta Eixample,True,0.683493972045786,0.40142642748101304,0.0,0.0,0.18714285714285714,0.293,1.0,0.0,0.7850000000000001,0.0
popularity,2,990,architecture_fans,17,Palau Macaya,Dreta Eixample,True,0.672049233244193,0.43268684042279165,0.15590378169524013,0.0,0.22857142857142856,0.488,1.0,0.0,0.7850000000000001,0.0
popularity,2,843,architecture_fans,17,Palau Macaya,Dreta Eixample,True,0.6606172243052931,0.43957323669394954,0.15590378169524013,0.0,0.23,0.488,1.0,0.0,0.7850000000000001,0.0
popularity,2,140,religion_fans,0,Barcelona Cathedral,Gotic,True,0.7974947126675079,0.5905999948480213,0.48157594670897536,10.0,0.177,0.6014999999999999,0.7,0.6,0.8174999999999999,0.08668367040761556
popularity,2,389,religion_fans,19,Mercat de Gràcia,Dreta Eixample,True,0.49269727846990513,0.07956494708802754,0.42051304492715286,0.0,0.21571428571428572,0.293,1.0,0.0,0.7850000000000001,0.0
popularity,2,148,family_friendly,12,Mercat dels Encants,Dreta Eixample,True,0.48274868719846004,0.055900427960318196,0.0,0.0,0.18857142857142858,0.293,1.0,0.0,0.7850000000000001,0.0
popularity,2,941,architecture_fans,12,Mercat dels Encants,Dreta Eixample,True,0.4970266240336615,0.05859442711777587,0.15590378169524013,0.0,0.19,0.293,1.0,0.0,0.7850000000000001,0.0
popularity,2,200,food_lovers,14,Sant Antoni Market,Dreta Eixample,True,0.6759009139589534,0.30022062214194206,0.0,0.0,0.18142857142857144,0.293,1.0,0.0,0.7850000000000001,0.0
popularity,2,794,religion_fans,7,Barceloneta Beach,La Barceloneta,True,0.47511003529829765,0.08620682573035855,0.48157594670897536,0.0,0.137,0.5505,0.8,0.75,0.7850000000000001,0.0
popularity,2,733,science_lovers,14,Sant Antoni Market,Dreta Eixample,True,0.5000886235680202,0.04823541126220697,0.0,0.0,0.18285714285714286,0.293,1.0,0.0,0.7850000000000001,0.0
popularity,2,195,architecture_fans,7,Barceloneta Beach,La Barceloneta,True,0.5046456350362575,0.04838410051103781,0.48157594670897536,0.0,0.138,0.5505,0.8,0.75,0.7850000000000001,0.0
popularity,2,556,food_lovers,12,Mercat dels Encants,Dreta Eixample,True,0.6583239740436446,0.37860178983786513,0.42051304492715286,0.0,0.19142857142857142,0.293,1.0,0.0,0.7850000000000001,0.0
popularity,2,901,science_lovers,0,Barcelona Cathedral,Gotic,True,0.6848267196826073,0.43968300001054805,0.15590378169524013,10.0,0.178,0.6014999999999999,0.7,0.6,0.8174999999999999,0.028062680705143225
popularity,2,483,food_lovers,0,Barcelona Cathedral,Gotic,True,0.5160138495259288,0.07897136336431568,0.15590378169524013,10.0,0.179,0.6014999999999999,0.7,0.6,0.8174999999999999,0.0
popularity,2,343,religion_fans,7,Barceloneta Beach,La Barceloneta,True,0.5267938487030338,0.07695090722656511,0.48157594670897536,0.0,0.139,0.5505,0.8,0.75,0.7850000000000001,0.0
popularity,2,660,religion_fans,17,Palau Macaya,Dreta Eixample,True,0.4948594003516864,0.08462645687903285,0.15590378169524013,0.0,0.23142857142857143,0.488,1.0,0.0,0.7850000000000001,0.028062680705143225
popularity,2,655,architecture_fans,7,Barceloneta Beach,La Barceloneta,True,0.50114359531242,0.05754979267005222,0.48157594670897536,0.0,0.14,0.5505,0.8,0.75,0.7850000000000001,0.0
popularity,2,279,architecture_fans,0,Barcelona Cathedral,Gotic,True,0.8452466885988789,0.7177487079094991,0.15590378169524013,10.0,0.18,0.6014999999999999,0.7,0.6,0.8174999999999999,0.0
popularity,2,958,architecture_fans,17,Palau Macaya,Dreta Eixample,True,0.708375749898837,0.4440495032351582,0.15590378169524013,0.0,0.23285714285714285,0.488,1.0,0.0,0.7850000000000001,0.0
popularity,2,134,food_lovers,12,Mercat dels Encants,Dreta Eixample,True,0.6455111213465505,0.37328224661782744,0.0,0.0,0.19285714285714287,0.293,1.0,0.0,0.7850000000000001,0.0
popularity,2,44,family_friendly,7,Barceloneta Beach,La Barceloneta,True,0.48271761243191474,0.04877648578480687,0.48157594670897536,0.0,0.141,0.5505,0.8,0.75,0.7850000000000001,0.0
popularity,2,154,architecture_fans,7,Barceloneta Beach,La Barceloneta,True,0.5190537667928297,0.053322528320479144,0.42051304492715286,0.0,0.142,0.5505,0.8,0.75,0.7850000000000001,0.0
popularity,2,424,religion_fans,19,Mercat de Gràcia,Dreta Eixample,True,0.5135597433964363,0.0837632538426639,0.15590378169524013,0.0,0.21714285714285714,0.293,1.0,0.0,0.7850000000000001,0.0
popularity,2,740,family_friendly,0,Barcelona Cathedral,Gotic,True,0.5109498878023517,0.07815943239796357,0.48157594670897536,10.0,0.181,0.6014999999999999,0.7,0.6,0.8174999999999999,0.0
popularity,2,42,architecture_fans,19,Mercat de Gràcia,Dreta Eixample,True,0.5544670922534122,0.04575104779019541,0.15590378169524013,0.0,0.21857142857142858,0.293,1.0,0.0,0.7850000000000001,0.0
popularity,2,334,family_friendly,14,Sant Antoni Market,Dreta Eixample,True,0.49661103304552323,0.05353716098566179,0.15590378169524013,0.0,0.18428571428571427,0.293,1.0,0.0,0.7850000000000001,0.0
popularity,2,143,beach_enthusiasts,17,Palau Macaya,Dreta Eixample,True,0.5466162997489079,0.06720183499846569,0.42051304492715286,0.0,0.2342857142857143,0.488,1.0,0.0,0.7850000000000001,0.0
popularity,2,217,food_lovers,19,Mercat de Gràcia,Dreta Eixample,True,0.6904842926976028,0.38282788019324543,0.0,0.0,0.22,0.293,1.0,0.0,0.7850000000000001,0.0
popularity,2,410,religion_fans,17,Palau Macaya,Dreta Eixample,True,0.4666176496302646,0.0695637700770618,0.15590378169524013,0.0,0.2357142857142857,0.488,1.0,0.0,0.7850000000000001,0.0
popularity,2,758,family_friendly,19,Mercat de Gràcia,Dreta Eixample,True,0.49838383786084184,0.05390165710002451,0.15590378169524013,0.0,0.22142857142857142,0.293,1.0,0.0,0.7850000000000001,0.0
popularity,2,710,science_lovers,14,Sant Antoni Market,Dreta Eixample,True,0.5250517216685773,0.05976853823559489,0.15590378169524013,0.0,0.18571428571428572,0.293,1.0,0.0,0.7850000000000001,0.0
popularity,2,267,religion_fans,14,Sant Antoni Market,Dreta Eixample,True,0.5451220510147935,0.08498279353155314,0.15590378169524013,0.0,0.18714285714285714,0.293,1.0,0.0,0.7850000000000001,0.0
popularity,2,376,family_friendly,12,Mercat dels Encants,Dreta Eixample,True,0.4611196211767522,0.048659249533440245,0.42051304492715286,0.0,0.19428571428571428,0.293,1.0,0.0,0.7850000000000001,0.0
popularity,2,641,family_friendly,0,Barcelona Cathedral,Gotic,True,0.5507820478122581,0.07332827335192615,0.15590378169524013,10.0,0.182,0.6014999999999999,0.7,0.6,0.8174999999999999,0.0
popularity,2,489,family_friendly,14,Sant Antoni Market,Dreta Eixample,True,0.5194733796677752,0.054168547706351725,0.0,0.0,0.18857142857142858,0.293,1.0,0.0,0.7850000000000001,0.0
popularity,2,850,food_lovers,7,Barceloneta Beach,La Barceloneta,True,0.5088271905830231,0.05141771165005365,0.48157594670897536,0.0,0.143,0.5505,0.8,0.75,0.7850000000000001,0.0
popularity,2,390,food_lovers,12,Mercat dels Encants,Dreta Eixample,True,0.7044645645145167,0.4168831081214754,0.0,0.0,0.1957142857142857,0.293,1.0,0.0,0.7850000000000001,0.0
popularity,2,274,food_lovers,12,Mercat dels Encants,Dreta Eixample,True,0.6791951522383614,0.36365761441392064,0.15590378169524013,0.0,0.19714285714285715,0.293,1.0,0.0,0.7850000000000001,0.0
popularity,2,351,family_friendly,0,Barcelona Cathedral,Gotic,True,0.5086154032830366,0.08260942091964574,0.15590378169524013,10.0,0.183,0.6014999999999999,0.7,0.6,0.8174999999999999,0.0
popularity,2,249,food_lovers,17,Palau Macaya,Dreta Eixample,True,0.566255457406034,0.06219148725164565,0.0,0.0,0.23714285714285716,0.488,1.0,0.0,0.7850000000000001,0.0
popularity,2,643,architecture_fans,17,Palau Macaya,Dreta Eixample,True,0.6614578769935577,0.3970854814938503,0.15590378169524013,0.0,0.23857142857142857,0.488,1.0,0.0,0.7850000000000001,0.0
popularity,2,89,beach_enthusiasts,7,Barceloneta Beach,La Barceloneta,True,0.8423110489070507,0.6331600362873486,0.42051304492715286,0.0,0.144,0.5505,0.8,0.75,0.7850000000000001,0.0
popularity,2,800,science_lovers,7,Barceloneta Beach,La Barceloneta,True,0.5244143008337205,0.04767419199516491,0.48157594670897536,0.0,0.145,0.5505,0.8,0.75,0.7850000000000001,0.0
popularity,2,965,science_lovers,14,Sant Antoni Market,Dreta Eixample,True,0.49270156868918175,0.0482848901949111,0.15590378169524013,0.0,0.19,0.293,1.0,0.0,0.7850000000000001,0.0
popularity,2,925,religion_fans,12,Mercat dels Encants,Dreta Eixample,True,0.4755183040324165,0.08957013730075007,0.15590378169524013,0.0,0.19857142857142857,0.293,1.0,0.0,0.7850000000000001,0.0
popularity,2,781,religion_fans,17,Palau Macaya,Dreta Eixample,True,0.5217395410273523,0.07004946915761256,0.15590378169524013,0.0,0.24,0.488,1.0,0.0,0.7850000000000001,0.0
popularity,2,543,family_friendly,14,Sant Antoni Market,Dreta Eixample,True,0.4625707098328494,0.05312029125667894,0.42051304492715286,0.0,0.19142857142857142,0.293,1.0,0.0,0.7850000000000001,0.0
popularity,2,935,religion_fans,0,Barcelona Cathedral,Gotic,True,0.8015038269151094,0.6559714469472596,0.15590378169524013,10.0,0.184,0.6014999999999999,0.7,0.6,0.8174999999999999,0.0
popularity,2,371,religion_fans,14,Sant Antoni Market,Dreta Eixample,True,0.5086048858077014,0.06950395387041008,0.15590378169524013,0.0,0.19285714285714287,0.293,1.0,0.0,0.7850000000000001,0.0
popularity,2,370,family_friendly,17,Palau Macaya,Dreta Eixample,True,0.4974858971715743,0.054556133443724036,0.0,0.0,0.24142857142857144,0.488,1.0,0.0,0.7850000000000001,0.0
popularity,2,601,architecture_fans,17,Palau Macaya,Dreta Eixample,True,0.6321390033444022,0.3116638816521758,0.15590378169524013,0.0,0.24285714285714285,0.488,1.0,0.0,0.7850000000000001,0.0
popularity,2,785,architecture_fans,0,Barcelona Cathedral,Gotic,True,0.8915487608929472,0.7813011086264496,0.15590378169524013,10.0,0.185,0.6014999999999999,0.7,0.6,0.8174999999999999,0.0
popularity,2,315,religion_fans,14,Sant Antoni Market,Dreta Eixample,True,0.5130423143592195,0.07397316749992655,0.15590378169524013,0.0,0.19428571428571428,0.293,1.0,0.0,0.7850000000000001,0.0
popularity,2,737,religion_fans,7,Barceloneta Beach,La Barceloneta,True,0.5182756076117975,0.0808432560739607,0.48157594670897536,0.0,0.146,0.5505,0.8,0.75,0.7850000000000001,0.0
popularity,2,375,food_lovers,19,Mercat de Gràcia,Dreta Eixample,True,0.7214665552917541,0.3991548970624755,0.0,0.0,0.22285714285714286,0.293,1.0,0.0,0.7850000000000001,0.0
popularity,2,126,religion_fans,12,Mercat dels Encants,Dreta Eixample,True,0.5029426721756586,0.06740313336071468,0.15590378169524013,0.0,0.2,0.293,1.0,0.0,0.7850000000000001,0.0
popularity,2,265,food_lovers,12,Mercat dels Encants,Dreta Eixample,True,0.6934631452062695,0.46147896008967887,0.0,0.0,0.20142857142857143,0.293,1.0,0.0,0.7850000000000001,0.0
popularity,2,881,family_friendly,19,Mercat de Gràcia,Dreta Eixample,True,0.5234471246442162,0.050269346713063816,0.0,0.0,0.22428571428571428,0.293,1.0,0.0,0.7850000000000001,0.0
popularity,2,350,religion_fans,17,Palau Macaya,Dreta Eixample,True,0.5621974721061564,0.07778841077637748,0.15590378169524013,0.0,0.24428571428571427,0.488,1.0,0.0,0.7850000000000001,0.0
popularity,2,838,religion_fans,0,Barcelona Cathedral,Gotic,True,0.764823549436024,0.5778478729311782,0.15590378169524013,10.0,0.186,0.6014999999999999,0.7,0.6,0.8174999999999999,0.0
popularity,2,533,science_lovers,7,Barceloneta Beach,La Barceloneta,True,0.49610054529945335,0.054738889427013715,0.48157594670897536,0.0,0.147,0.5505,0.8,0.75,0.7850000000000001,0.0
popularity,2,614,religion_fans,7,Barceloneta Beach,La Barceloneta,True,0.5150382546133455,0.08206281719873892,0.48157594670897536,0.0,0.148,0.5505,0.8,0.75,0.7850000000000001,0.0
popularity,2,88,beach_enthusiasts,7,Barceloneta Beach,La Barceloneta,True,0.7610139328862199,0.5277806567175576,0.42051304492715286,0.0,0.149,0.5505,0.8,0.75,0.7850000000000001,0.0
popularity,2,73,family_friendly,0,Barcelona Cathedral,Gotic,True,0.48290275404674077,0.07348412193915307,0.48157594670897536,10.0,0.187,0.6014999999999999,0.7,0.6,0.8174999999999999,0.0
popularity,2,767,religion_fans,14,Sant Antoni Market,Dreta Eixample,True,0.47052923553171017,0.07218307129811713,0.0,0.0,0.1957142857142857,0.293,1.0,0.0,0.7850000000000001,0.0
popularity,2,58,religion_fans,19,Mercat de Gràcia,Dreta Eixample,True,0.4810103313945301,0.08607976192555541,0.15590378169524013,0.0,0.2257142857142857,0.293,1.0,0.0,0.7850000000000001,0.0
popularity,2,877,food_lovers,14,Sant Antoni Market,Dreta Eixample,True,0.6477709256512433,0.3945178632051756,0.0,0.0,0.19714285714285715,0.293,1.0,0.0,0.7850000000000001,0.0
popularity,2,185,science_lovers,17,Palau Macaya,Dreta Eixample,True,0.4656911608218887,0.053344142239690785,0.15590378169524013,0.0,0.24571428571428572,0.488,1.0,0.0,0.7850000000000001,0.0
popularity,2,576,food_lovers,14,Sant Antoni Market,Dreta Eixample,True,0.7097072921321654,0.44372740517136655,0.0,0.0,0.19857142857142857,0.293,1.0,0.0,0.7850000000000001,0.0
popularity,2,744,religion_fans,0,Barcelona Cathedral,Gotic,True,0.7561471768379293,0.5482344632039621,0.15590378169524013,10.0,0.188,0.6014999999999999,0.7,0.6,0.8174999999999999,0.0
popularity,2,699,food_lovers,19,Mercat de Gràcia,Dreta Eixample,True,0.6993852039466484,0.4087835006982513,0.0,0.0,0.22714285714285715,0.293,1.0,0.0,0.7850000000000001,0.0
popularity,2,931,food_lovers,0,Barcelona Cathedral,Gotic,True,0.5623245946643232,0.0778300866094565,0.15590378169524013,10.0,0.189,0.6014999999999999,0.7,0.6,0.8174999999999999,0.0
popularity,2,434,food_lovers,7,Barceloneta Beach,La Barceloneta,True,0.48704385221199087,0.04565181195294584,0.42051304492715286,0.0,0.15,0.5505,0.8,0.75,0.7850000000000001,0.0
popularity,2,369,religion_fans,12,Mercat dels Encants,Dreta Eixample,True,0.4930310807803132,0.08698884387210973,0.15590378169524013,0.0,0.20285714285714285,0.293,1.0,0.0,0.7850000000000001,0.0
popularity,2,721,family_friendly,0,Barcelona Cathedral,Gotic,True,0.4920754680755745,0.08367074237167921,0.15590378169524013,10.0,0.19,0.6014999999999999,0.7,0.6,0.8174999999999999,0.0
popularity,2,561,religion_fans,14,Sant Antoni Market,Dreta Eixample,True,0.5176126021018966,0.07415158113541807,0.15590378169524013,0.0,0.2,0.293,1.0,0.0,0.7850000000000001,0.0
popularity,2,56,family_friendly,17,Palau Macaya,Dreta Eixample,True,0.47841180475224476,0.05540330042154334,0.0,0.0,0.24714285714285714,0.488,1.0,0.0,0.7850000000000001,0.0
popularity,2,938,science_lovers,17,Palau Macaya,Dreta Eixample,True,0.4871853841910454,0.0519186786961414,0.0,0.0,0.24857142857142858,0.488,1.0,0.0,0.7850000000000001,0.0
popularity,2,7,architecture_fans,0,Barcelona Cathedral,Gotic,True,0.8309050593927626,0.7661735908556963,0.15590378169524013,10.0,0.191,0.6014999999999999,0.7,0.6,0.8174999999999999,0.0
popularity,2,770,beach_enthusiasts,19,Mercat de Gràcia,Dreta Eixample,True,0.5452887763519488,0.0753290628293455,0.42051304492715286,0.0,0.22857142857142856,0.293,1.0,0.0,0.7850000000000001,0.0
popularity,2,25,science_lovers,12,Mercat dels Encants,Dreta Eixample,True,0.5187070289967914,0.054507214547430384,0.15590378169524013,0.0,0.2042857142857143,0.293,1.0,0.0,0.7850000000000001,0.0
