tourist_id,segment,budget,max_cost,mobility,max_distance,crowd_aversion,sustainability_sensitivity,outdoor_preference,with_kids,hotel_neighbourhood,current_lat,current_lon,visited,architecture,religious,museum,park,market,food,beach,viewpoint,shopping,nightlife,family,science,local
149,family_friendly,low,9.862954227854834,bike,4.585810356227347,0.05435922485365819,0.30978128749113565,0.9242449186730135,True,Eixample,41.39213884599562,2.1731495426354015,,0.02486946902919735,0.02486946902919735,0.02486946902919735,0.4100276615478471,0.02486946902919735,0.3164081791309821,0.02486946902919735,0.02486946902919735,0.02486946902919735,0.02486946902919735,0.02486946902919735,0.02486946902919735,0.02486946902919735
150,beach_enthusiasts,medium,14.329632659282359,transit,5.037692482963385,0.4984236126160104,0.4852482749611279,0.7723631339387792,True,Sant-Gervasi-Campsa,41.40075226428105,2.1710191331715176,,0.03545369282627097,0.03545369282627097,0.03545369282627097,0.03545369282627097,0.03545369282627097,0.03545369282627097,0.5745556860847484,0.03545369282627097,0.03545369282627097,0.03545369282627097,0.03545369282627097,0.03545369282627097,0.03545369282627097
151,science_lovers,medium,15.707958627234213,transit,10.555044245741245,0.6189055507230512,0.5449739791772739,0.8544575376351395,False,Barceloneta,41.40356394751956,2.1661092680605907,,0.024473373000919584,0.024473373000919584,0.3066925068512156,0.024473373000919584,0.024473373000919584,0.024473373000919584,0.024473373000919584,0.024473373000919584,0.024473373000919584,0.024473373000919584,0.024473373000919584,0.42410039013866896,0.024473373000919584
152,religion_fans,low,4.994523975702826,walk,2.2679546292478907,0.22057228361152875,0.49201120753233896,0.4878424101887705,True,Sants-Montsià,41.38633078109731,2.169858478844608,,0.0383750590310074,0.5394992916279111,0.0383750590310074,0.0383750590310074,0.0383750590310074,0.0383750590310074,0.0383750590310074,0.0383750590310074,0.0383750590310074,0.0383750590310074,0.0383750590310074,0.0383750590310074,0.0383750590310074
153,religion_fans,low,6.527500734752624,transit,6.907157843548317,0.24411894152724345,0.37123365014371074,0.057267689933484855,True,Eixample,41.39180189044387,2.1765836400106795,,0.04077197347863771,0.5107363182563475,0.04077197347863771,0.04077197347863771,0.04077197347863771,0.04077197347863771,0.04077197347863771,0.04077197347863771,0.04077197347863771,0.04077197347863771,0.04077197347863771,0.04077197347863771,0.04077197347863771
154,architecture_fans,low,4.8092126215679265,walk,1.3059492702350395,0.5496690242989118,0.45910171834396774,0.8213026517781898,False,Sant-Martí,41.39850129625259,2.1745013893272302,,0.35433475991956365,0.026661264160239572,0.3523913343178011,0.026661264160239572,0.026661264160239572,0.026661264160239572,0.026661264160239572,0.026661264160239572,0.026661264160239572,0.026661264160239572,0.026661264160239572,0.026661264160239572,0.026661264160239572
155,architecture_fans,medium,15.195504545780869,transit,10.785835030426828,0.32502740911398603,0.39297417133582724,0.7903087284722266,False,Les Corts,41.38878524389741,2.170075430030869,,0.4159854426843291,0.02364012731440048,0.3239731568572657,0.02364012731440048,0.02364012731440048,0.02364012731440048,0.02364012731440048,0.02364012731440048,0.02364012731440048,0.02364012731440048,0.02364012731440048,0.02364012731440048,0.02364012731440048
156,family_friendly,low,6.776086331536706,transit,5.995582278112379,0.5077813592893088,0.2359041286056149,0.9154997655577157,True,Eixample,41.38470755863341,2.1777035004947085,,0.023725694796161392,0.023725694796161392,0.023725694796161392,0.3120089737645457,0.023725694796161392,0.427008383477679,0.023725694796161392,0.023725694796161392,0.023725694796161392,0.023725694796161392,0.023725694796161392,0.023725694796161392,0.023725694796161392
157,religion_fans,low,8.307895641845882,bike,7.055151065460153,0.10328274752441921,0.11742399222837312,0.5008175513406806,False,Gràcia,41.390604704479436,2.171410145447174,,0.03958295908091128,0.5250044910290648,0.03958295908091128,0.03958295908091128,0.03958295908091128,0.03958295908091128,0.03958295908091128,0.03958295908091128,0.03958295908091128,0.03958295908091128,0.03958295908091128,0.03958295908091128,0.03958295908091128
158,religion_fans,low,8.085352693120658,bike,5.411662259579398,0.2457639976422871,0.5281661552055714,0.49502683854231117,True,Sant-Martí,41.393789524241384,2.1712177993391975,,0.03632525560539978,0.5640969327352027,0.03632525560539978,0.03632525560539978,0.03632525560539978,0.03632525560539978,0.03632525560539978,0.03632525560539978,0.03632525560539978,0.03632525560539978,0.03632525560539978,0.03632525560539978,0.03632525560539978
159,religion_fans,medium,12.56248940119275,mixed,3.3596177589932923,0.295606051483733,0.31904952439865103,0.6640376715881116,True,Eixample,41.38483643401987,2.168725010298935,,0.034115676711341705,0.5906118794638995,0.034115676711341705,0.034115676711341705,0.034115676711341705,0.034115676711341705,0.034115676711341705,0.034115676711341705,0.034115676711341705,0.034115676711341705,0.034115676711341705,0.034115676711341705,0.034115676711341705
160,science_lovers,low,8.190572120676078,transit,5.72169629059717,0.17579393486706257,0.6360616708322409,0.5880875611978786,False,Sant-Martí,41.39650423835641,2.1785709138240783,,0.027699082313597558,0.027699082313597558,0.3662570634370286,0.027699082313597558,0.027699082313597558,0.027699082313597558,0.027699082313597558,0.027699082313597558,0.027699082313597558,0.027699082313597558,0.027699082313597558,0.3290530311133983,0.027699082313597558
161,food_lovers,low,4.795725941472952,transit,11.43631315957064,0.833352941329379,0.22922639189069818,0.5863584548791305,False,Sant-Martí,41.39539462856662,2.1733248258236917,,0.029298107902374543,0.029298107902374543,0.029298107902374543,0.029298107902374543,0.3494075832564508,0.3283132298174293,0.029298107902374543,0.029298107902374543,0.029298107902374543,0.029298107902374543,0.029298107902374543,0.029298107902374543,0.029298107902374543
162,religion_fans,medium,10.92416613258743,bike,3.741779758162488,0.35215695298490074,0.4739178727673055,0.24360686916151303,True,Sant-Martí,41.39549882293774,2.1755768047627715,,0.04040539964847903,0.5151352042182517,0.04040539964847903,0.04040539964847903,0.04040539964847903,0.04040539964847903,0.04040539964847903,0.04040539964847903,0.04040539964847903,0.04040539964847903,0.04040539964847903,0.04040539964847903,0.04040539964847903
163,food_lovers,medium,23.615510551304475,bike,4.197848575042299,0.6097724495097231,0.18775221743017748,0.6531749430521221,False,Sant-Gervasi-Campsa,41.400107059233044,2.1693503805065917,,0.029816167897729198,0.029816167897729198,0.029816167897729198,0.029816167897729198,0.36842194606924616,0.30360020705573265,0.029816167897729198,0.029816167897729198,0.029816167897729198,0.029816167897729198,0.029816167897729198,0.029816167897729198,0.029816167897729198
164,family_friendly,high,41.11967955358198,transit,8.732543253005746,0.49507656786879556,0.3053414996553047,0.592905907892293,True,Sant-Gervasi-Campsa,41.3968081646204,2.175323726312437,,0.027338799247507227,0.027338799247507227,0.027338799247507227,0.32139583180924247,0.027338799247507227,0.37787737646817804,0.027338799247507227,0.027338799247507227,0.027338799247507227,0.027338799247507227,0.027338799247507227,0.027338799247507227,0.027338799247507227
165,beach_enthusiasts,medium,15.903796716633645,transit,11.50597783532331,0.9299443390106217,0.2906441357838464,0.8426654358581649,False,Les Corts,41.38430343792734,2.173222124554517,,0.03949313029528719,0.03949313029528719,0.03949313029528719,0.03949313029528719,0.03949313029528719,0.03949313029528719,0.5260824364565537,0.03949313029528719,0.03949313029528719,0.03949313029528719,0.03949313029528719,0.03949313029528719,0.03949313029528719
166,family_friendly,high,45.23040103521147,transit,5.2876307210471385,0.2253748195563692,0.5253006693424742,0.9156407073093218,True,Poble-sec,41.398679853179104,2.1702873403019356,,0.02181662416574126,0.02181662416574126,0.02181662416574126,0.3718172144042052,0.02181662416574126,0.38819991977264096,0.02181662416574126,0.02181662416574126,0.02181662416574126,0.02181662416574126,0.02181662416574126,0.02181662416574126,0.02181662416574126
167,religion_fans,medium,20.07709415146745,bike,3.5534229790932104,0.17060789003189508,0.1687884712010995,0.6497894608407447,True,Sants-Montsià,41.38298897573788,2.179624796640066,,0.03915693716999807,0.5301167539600231,0.03915693716999807,0.03915693716999807,0.03915693716999807,0.03915693716999807,0.03915693716999807,0.03915693716999807,0.03915693716999807,0.03915693716999807,0.03915693716999807,0.03915693716999807,0.03915693716999807
168,architecture_fans,low,5.366912747606557,transit,9.388454109932823,0.38164070484647034,0.5256669731903939,0.5265156666899735,False,Barceloneta,41.39185360872956,2.1678477181327866,,0.3971333038390515,0.023351808529328524,0.3459968023383347,0.023351808529328524,0.023351808529328524,0.023351808529328524,0.023351808529328524,0.023351808529328524,0.023351808529328524,0.023351808529328524,0.023351808529328524,0.023351808529328524,0.023351808529328524
169,religion_fans,medium,20.30675055992853,mixed,8.219140288269454,0.21519665923229317,0.670720196401162,0.7416450299522166,False,Les Corts,41.3828791493555,2.179665127014255,,0.03536105991131502,0.5756672810642198,0.03536105991131502,0.03536105991131502,0.03536105991131502,0.03536105991131502,0.03536105991131502,0.03536105991131502,0.03536105991131502,0.03536105991131502,0.03536105991131502,0.03536105991131502,0.03536105991131502
170,food_lovers,medium,12.502690566097481,transit,11.939786342199348,0.5394472127668765,0.6338969592416343,0.8540863800103903,False,Sant-Martí,41.3976455959847,2.173510402337085,,0.027114794092341563,0.027114794092341563,0.027114794092341563,0.027114794092341563,0.35940897310066366,0.3423282918835791,0.027114794092341563,0.027114794092341563,0.027114794092341563,0.027114794092341563,0.027114794092341563,0.027114794092341563,0.027114794092341563
171,architecture_fans,medium,14.999973626444403,transit,7.406645137356954,0.620961774244818,0.6699012527675557,0.4953241664310491,False,Eixample,41.39611534218717,2.172868248466335,,0.2912223229238076,0.025040079002939326,0.4333368080438599,0.025040079002939326,0.025040079002939326,0.025040079002939326,0.025040079002939326,0.025040079002939326,0.025040079002939326,0.025040079002939326,0.025040079002939326,0.025040079002939326,0.025040079002939326
172,family_friendly,medium,16.441260455477238,transit,9.512237378840334,0.14134028929821701,0.4377004914615766,0.9768722942277309,False,Sant Andreu,41.40243813846251,2.178113316401761,,0.02609155206631465,0.02609155206631465,0.02609155206631465,0.306652273546962,0.02609155206631465,0.4063406537235769,0.02609155206631465,0.02609155206631465,0.02609155206631465,0.02609155206631465,0.02609155206631465,0.02609155206631465,0.02609155206631465
173,beach_enthusiasts,low,4.0250576132384825,transit,7.713744937457578,0.7307474714063544,0.023146329257805246,0.8759809547736909,False,Eixample,41.39433304563707,2.1724937249447,,0.03546398503177253,0.03546398503177253,0.03546398503177253,0.03546398503177253,0.03546398503177253,0.03546398503177253,0.5744321796187296,0.03546398503177253,0.03546398503177253,0.03546398503177253,0.03546398503177253,0.03546398503177253,0.03546398503177253
174,religion_fans,low,8.854501014691772,walk,2.01283604584211,0.1852829183665562,0.6500420496386831,0.6188075217400599,False,Sant Andreu,41.39489090135407,2.1720942801810375,,0.03509386517640169,0.5788736178831797,0.03509386517640169,0.03509386517640169,0.03509386517640169,0.03509386517640169,0.03509386517640169,0.03509386517640169,0.03509386517640169,0.03509386517640169,0.03509386517640169,0.03509386517640169,0.03509386517640169
175,beach_enthusiasts,high,43.55750817917765,transit,9.021235354774104,0.5284083674120411,0.04569243864534533,0.8606619886674388,False,Barceloneta,41.3875270236568,2.167478406424377,,0.04443765021654268,0.04443765021654268,0.04443765021654268,0.04443765021654268,0.04443765021654268,0.04443765021654268,0.4667481974014879,0.04443765021654268,0.04443765021654268,0.04443765021654268,0.04443765021654268,0.04443765021654268,0.04443765021654268
176,science_lovers,low,8.008415037068916,transit,5.002200937508609,0.17503524204582685,0.610765792114343,0.6122215605219109,False,Les Corts,41.38853747727246,2.170703834240483,,0.027811503660074722,0.027811503660074722,0.39087999680861885,0.027811503660074722,0.027811503660074722,0.027811503660074722,0.027811503660074722,0.027811503660074722,0.027811503660074722,0.027811503660074722,0.027811503660074722,0.30319346293055927,0.027811503660074722
177,family_friendly,high,35.993739726577815,transit,7.03510801966078,0.3933699632935722,0.27291386556160874,0.7203945877916881,True,Barceloneta,41.388547657623064,2.172553346153436,,0.02636815525657672,0.02636815525657672,0.02636815525657672,0.3731229499338606,0.02636815525657672,0.33682734224379557,0.02636815525657672,0.02636815525657672,0.02636815525657672,0.02636815525657672,0.02636815525657672,0.02636815525657672,0.02636815525657672
178,beach_enthusiasts,high,25.317963019137878,taxi,10.320382758188748,0.9101199565410166,0.05381793784268954,0.7709960121872648,False,Gràcia,41.397949800002614,2.167170075200885,,0.042739660007608836,0.042739660007608836,0.042739660007608836,0.042739660007608836,0.042739660007608836,0.042739660007608836,0.4871240799086939,0.042739660007608836,0.042739660007608836,0.042739660007608836,0.042739660007608836,0.042739660007608836,0.042739660007608836
179,science_lovers,low,5.122910905381534,walk,1.243126349493442,0.36845335787110756,0.5248934647946156,0.5980440803102565,False,Les Corts,41.39239692428725,2.1754324680477986,,0.02806292443039034,0.02806292443039034,0.2827475971947874,0.02806292443039034,0.02806292443039034,0.02806292443039034,0.02806292443039034,0.02806292443039034,0.02806292443039034,0.02806292443039034,0.02806292443039034,0.40856023407091885,0.02806292443039034
180,family_friendly,high,49.81446904958566,walk,2.7741895700272132,0.34222735979855307,0.3114417339961263,0.9698731265848692,True,Gràcia,41.387781995786376,2.1637817975428324,,0.027820475339298753,0.027820475339298753,0.027820475339298753,0.2805189944060947,0.027820475339298753,0.41345577686161905,0.027820475339298753,0.027820475339298753,0.027820475339298753,0.027820475339298753,0.027820475339298753,0.027820475339298753,0.027820475339298753
181,family_friendly,high,43.786104478590154,transit,8.228733838918346,0.34109209639961113,0.6343472629286306,0.9342778334014967,True,Sants-Montsià,41.3825499288806,2.1759136115011866,,0.025051147600787294,0.025051147600787294,0.025051147600787294,0.2911784635006267,0.025051147600787294,0.4332589128907131,0.025051147600787294,0.025051147600787294,0.025051147600787294,0.025051147600787294,0.025051147600787294,0.025051147600787294,0.025051147600787294
182,beach_enthusiasts,low,4.18009301997111,walk,1.6828489201152677,0.7467103426047681,0.25973025571133185,0.8706290803037625,False,Les Corts,41.391674486501564,2.1725679150850126,,0.04432877836793703,0.04432877836793703,0.04432877836793703,0.04432877836793703,0.04432877836793703,0.04432877836793703,0.4680546595847557,0.04432877836793703,0.04432877836793703,0.04432877836793703,0.04432877836793703,0.04432877836793703,0.04432877836793703
183,architecture_fans,medium,19.231390457469292,mixed,8.404090198573458,0.3074422556429523,0.3791706278657394,0.5535895111198478,False,Barceloneta,41.39970570272219,2.169349983391258,,0.36438132418101854,0.021937513104212644,0.3943060316726423,0.021937513104212644,0.021937513104212644,0.021937513104212644,0.021937513104212644,0.021937513104212644,0.021937513104212644,0.021937513104212644,0.021937513104212644,0.021937513104212644,0.021937513104212644
184,architecture_fans,low,7.315866697669391,mixed,8.437879141996747,0.3483238484478684,0.5889947754601312,0.4421182529680894,False,Gràcia,41.392485320791515,2.1704313837132285,,0.38015166427076874,0.021560539217755113,0.3826824043339251,0.021560539217755113,0.021560539217755113,0.021560539217755113,0.021560539217755113,0.021560539217755113,0.021560539217755113,0.021560539217755113,0.021560539217755113,0.021560539217755113,0.021560539217755113
185,science_lovers,low,6.785577662095527,transit,6.67779990588785,0.07393330400585335,0.562242279026563,0.2637202981176273,False,Sant Andreu,41.39793931054824,2.170553295550644,,0.026672071119845393,0.026672071119845393,0.4211898302851423,0.026672071119845393,0.026672071119845393,0.026672071119845393,0.026672071119845393,0.026672071119845393,0.026672071119845393,0.026672071119845393,0.026672071119845393,0.2854173873965585,0.026672071119845393
186,science_lovers,high,31.232258065621277,mixed,6.731948733671741,0.35131786576779467,0.34894530244012145,0.8260923666697338,True,Sant-Gervasi-Campsa,41.39337909622332,2.1737445876039687,,0.02430151334899767,0.02430151334899767,0.38978696801513235,0.02430151334899767,0.02430151334899767,0.02430151334899767,0.02430151334899767,0.02430151334899767,0.02430151334899767,0.02430151334899767,0.02430151334899767,0.3428963851458932,0.02430151334899767
187,architecture_fans,medium,19.91447547580846,walk,2.00668808900954,0.42086428358208244,0.4247703781093427,0.7208834875547389,False,Barceloneta,41.40017837335531,2.1701953366906244,,0.3548654662422352,0.0272638917020266,0.3452317250354722,0.0272638917020266,0.0272638917020266,0.0272638917020266,0.0272638917020266,0.0272638917020266,0.0272638917020266,0.0272638917020266,0.0272638917020266,0.0272638917020266,0.0272638917020266
188,religion_fans,medium,18.833675848166795,walk,3.0062763684218234,0.41028732812349467,0.6428600112472099,0.8046120869784725,False,Sant-Martí,41.401082978029905,2.1723695249147847,,0.04112631982832628,0.5064841620600846,0.04112631982832628,0.04112631982832628,0.04112631982832628,0.04112631982832628,0.04112631982832628,0.04112631982832628,0.04112631982832628,0.04112631982832628,0.04112631982832628,0.04112631982832628,0.04112631982832628
189,architecture_fans,low,8.32255021776609,transit,5.57981679539094,0.41655133470489436,0.4962299043033858,0.2915398421980157,True,Eixample,41.38831718689835,2.179009479020921,,0.3161132771161039,0.03093535028808328,0.34359786971498013,0.03093535028808328,0.03093535028808328,0.03093535028808328,0.03093535028808328,0.03093535028808328,0.03093535028808328,0.03093535028808328,0.03093535028808328,0.03093535028808328,0.03093535028808328
190,beach_enthusiasts,medium,18.747420503697548,walk,3.41069649906237,0.6366901095062587,0.5231687998637621,0.8862901984447719,False,Sant-Gervasi-Campsa,41.40009973134282,2.168226691493101,,0.040857234647728016,0.040857234647728016,0.040857234647728016,0.040857234647728016,0.040857234647728016,0.040857234647728016,0.5097131842272637,0.040857234647728016,0.040857234647728016,0.040857234647728016,0.040857234647728016,0.040857234647728016,0.040857234647728016
191,religion_fans,low,7.410711364502915,transit,5.128984947119359,0.5614761352366388,0.4636176356561777,0.4979138682037369,True,Gràcia,41.389384948227864,2.172382922048771,,0.038490439958010436,0.5381147205038747,0.038490439958010436,0.038490439958010436,0.038490439958010436,0.038490439958010436,0.038490439958010436,0.038490439958010436,0.038490439958010436,0.038490439958010436,0.038490439958010436,0.038490439958010436,0.038490439958010436
192,religion_fans,medium,16.044012483396696,transit,8.748118647412166,0.3092848937039942,0.4702847725587576,0.36177767554831747,False,Eixample,41.39329426335187,2.1654814896118557,,0.033662060411219545,0.5960552750653655,0.033662060411219545,0.033662060411219545,0.033662060411219545,0.033662060411219545,0.033662060411219545,0.033662060411219545,0.033662060411219545,0.033662060411219545,0.033662060411219545,0.033662060411219545,0.033662060411219545
193,science_lovers,medium,23.684343167252816,transit,8.984213987171435,0.4339586996324122,0.699967183354209,0.48199039131511323,False,Les Corts,41.39332820546885,2.17175123546378,,0.02558168247720263,0.02558168247720263,0.2830206010043626,0.02558168247720263,0.02558168247720263,0.02558168247720263,0.02558168247720263,0.02558168247720263,0.02558168247720263,0.02558168247720263,0.02558168247720263,0.4355808917464085,0.02558168247720263
194,beach_enthusiasts,high,45.17755534426449,transit,4.372774013793657,0.7471021693591039,0.08776567066961755,0.7330742208202561,True,Barceloneta,41.402097991383826,2.168613458098783,,0.04483138198580077,0.04483138198580077,0.04483138198580077,0.04483138198580077,0.04483138198580077,0.04483138198580077,0.4620234161703907,0.04483138198580077,0.04483138198580077,0.04483138198580077,0.04483138198580077,0.04483138198580077,0.04483138198580077
195,architecture_fans,medium,18.291321936257436,walk,2.1232621807200016,0.5074127748957662,0.6979783212778135,0.3149444521622321,False,Sant Andreu,41.38824138004079,2.1662657332557935,,0.3968225935070953,0.024192050255518904,0.3370648536821967,0.024192050255518904,0.024192050255518904,0.024192050255518904,0.024192050255518904,0.024192050255518904,0.024192050255518904,0.024192050255518904,0.024192050255518904,0.024192050255518904,0.024192050255518904
196,religion_fans,medium,13.557076876215186,transit,5.455543390242611,0.2226401129479012,0.39810583972440977,0.26637992512263986,False,Barceloneta,41.39735007085347,2.168505170484386,,0.03985073046836548,0.5217912343796143,0.03985073046836548,0.03985073046836548,0.03985073046836548,0.03985073046836548,0.03985073046836548,0.03985073046836548,0.03985073046836548,0.03985073046836548,0.03985073046836548,0.03985073046836548,0.03985073046836548
197,architecture_fans,high,33.4839426750905,bike,4.771360134936595,0.5020527041447295,0.6491408113466668,0.16393716376659193,False,Gràcia,41.38326895357563,2.1741004669081536,,0.40672142678929657,0.025127355383485952,0.31687766399235795,0.025127355383485952,0.025127355383485952,0.025127355383485952,0.025127355383485952,0.025127355383485952,0.025127355383485952,0.025127355383485952,0.025127355383485952,0.025127355383485952,0.025127355383485952
198,science_lovers,medium,12.982602952479581,transit,5.301986881666679,0.5431392583198678,0.6718972508108357,0.6062571106703943,False,Eixample,41.392086722994975,2.177777740632293,,0.026724823882490416,0.026724823882490416,0.3466749229244744,0.026724823882490416,0.026724823882490416,0.026724823882490416,0.026724823882490416,0.026724823882490416,0.026724823882490416,0.026724823882490416,0.026724823882490416,0.3593520143681311,0.026724823882490416
199,architecture_fans,medium,20.71903623958953,transit,9.276643231853553,0.5332641102819957,0.6394733543520168,0.2436256366234994,False,Gotic,41.37651787210908,2.1706218569774767,,0.399439671456717,0.024965190121279013,0.325943237209214,0.024965190121279013,0.024965190121279013,0.024965190121279013,0.024965190121279013,0.024965190121279013,0.024965190121279013,0.024965190121279013,0.024965190121279013,0.024965190121279013,0.024965190121279013
200,food_lovers,low,7.7075009567449895,transit,8.955346123764917,0.8590517466111242,0.45380666778727374,0.5508473872507944,False,Eixample,41.391575277484186,2.1661426592103923,,0.026573727028307324,0.026573727028307324,0.026573727028307324,0.026573727028307324,0.2736468951136347,0.43404210757498474,0.026573727028307324,0.026573727028307324,0.026573727028307324,0.026573727028307324,0.026573727028307324,0.026573727028307324,0.026573727028307324
201,architecture_fans,low,8.982133381663,mixed,8.476199944450089,0.42840664088856895,0.2560419116647433,0.3968379649567654,False,Poble-sec,41.39780683688006,2.1759772894084732,,0.32412348853060235,0.03175646370141527,0.32655541075382966,0.03175646370141527,0.03175646370141527,0.03175646370141527,0.03175646370141527,0.03175646370141527,0.03175646370141527,0.03175646370141527,0.03175646370141527,0.03175646370141527,0.03175646370141527
202,family_friendly,low,7.982109209617571,transit,8.925101504280347,0.3310527698521456,0.5808965368388601,0.846293708138784,False,Gràcia,41.386233470243454,2.169994244880979,,0.02684151620835523,0.02684151620835523,0.02684151620835523,0.2874977975054281,0.02684151620835523,0.4172455242026643,0.02684151620835523,0.02684151620835523,0.02684151620835523,0.02684151620835523,0.02684151620835523,0.02684151620835523,0.02684151620835523
203,beach_enthusiasts,medium,16.227760020118588,walk,2.3725852716159093,0.9678866904067954,0.048176524970791154,0.8417475955550402,True,Sants-Montsià,41.38216015478617,2.1733457749033054,,0.03934004463102557,0.03934004463102557,0.03934004463102557,0.03934004463102557,0.03934004463102557,0.03934004463102557,0.5279194644276931,0.03934004463102557,0.03934004463102557,0.03934004463102557,0.03934004463102557,0.03934004463102557,0.03934004463102557
204,religion_fans,low,9.019371477037645,transit,11.682934383342221,0.31473919528268673,0.2396120856518859,0.2917521972973219,False,Sant Andreu,41.38907736951101,2.177843051417249,,0.03927632979076137,0.5286840425108635,0.03927632979076137,0.03927632979076137,0.03927632979076137,0.03927632979076137,0.03927632979076137,0.03927632979076137,0.03927632979076137,0.03927632979076137,0.03927632979076137,0.03927632979076137,0.03927632979076137
205,architecture_fans,medium,24.065616252327334,walk,1.8810022129055752,0.6299308816884801,0.6225775904072759,0.4012125368236711,False,Sant-Gervasi-Campsa,41.39464926544638,2.171515871513529,,0.3444574237478744,0.02382974305773083,0.39341540261708646,0.02382974305773083,0.02382974305773083,0.02382974305773083,0.02382974305773083,0.02382974305773083,0.02382974305773083,0.02382974305773083,0.02382974305773083,0.02382974305773083,0.02382974305773083
206,architecture_fans,low,6.93374788127598,taxi,14.068433553716678,0.687687293039624,0.4164218896148388,0.45019775693989145,False,Poble-sec,41.39551521287134,2.1767255470478335,,0.31349364638540944,0.02826382277317837,0.37560430310962856,0.02826382277317837,0.02826382277317837,0.02826382277317837,0.02826382277317837,0.02826382277317837,0.02826382277317837,0.02826382277317837,0.02826382277317837,0.02826382277317837,0.02826382277317837
207,religion_fans,low,8.073634913195734,transit,7.194630095641584,0.30473634612424233,0.1638079580743752,0.5636865469371436,True,Barceloneta,41.39604783696578,2.171720935074891,,0.042017255173266994,0.495792937920796,0.042017255173266994,0.042017255173266994,0.042017255173266994,0.042017255173266994,0.042017255173266994,0.042017255173266994,0.042017255173266994,0.042017255173266994,0.042017255173266994,0.042017255173266994,0.042017255173266994
208,family_friendly,high,45.92609387654285,mixed,5.449030798016164,0.529668171140886,0.4227375210872088,0.9989118144531651,True,Sants-Montsià,41.38601360563861,2.1714583774902905,,0.025590535991584635,0.025590535991584635,0.025590535991584635,0.42974773036138153,0.025590535991584635,0.2887563737311875,0.025590535991584635,0.025590535991584635,0.025590535991584635,0.025590535991584635,0.025590535991584635,0.025590535991584635,0.025590535991584635
209,beach_enthusiasts,low,6.503153584057934,mixed,6.4922765150170285,0.8293721575954414,0.23022329698652194,0.8166844062581952,True,Sant-Martí,41.39853689399611,2.1767874070206004,,0.042093425253631876,0.042093425253631876,0.042093425253631876,0.042093425253631876,0.042093425253631876,0.042093425253631876,0.4948788969564175,0.042093425253631876,0.042093425253631876,0.042093425253631876,0.042093425253631876,0.042093425253631876,0.042093425253631876
210,religion_fans,high,38.277648537136976,transit,5.354666404980092,0.5307613700066173,0.48309590600938707,0.4317421540419978,False,Poble-sec,41.39974208595458,2.1661794882293175,,0.04419233266514342,0.46969200801827904,0.04419233266514342,0.04419233266514342,0.04419233266514342,0.04419233266514342,0.04419233266514342,0.04419233266514342,0.04419233266514342,0.04419233266514342,0.04419233266514342,0.04419233266514342,0.04419233266514342
211,architecture_fans,medium,19.926579757367456,transit,11.61016817663398,0.5349542921705055,0.18877432984159634,0.5992365284066354,False,Sant-Martí,41.401041358956185,2.1716300703024536,,0.3749506104778216,0.02710718680385847,0.32687033467973525,0.02710718680385847,0.02710718680385847,0.02710718680385847,0.02710718680385847,0.02710718680385847,0.02710718680385847,0.02710718680385847,0.02710718680385847,0.02710718680385847,0.02710718680385847
212,architecture_fans,high,37.608108095512385,transit,7.4435782524290905,0.6471088216741657,0.4650623466071524,0.5334868905944737,False,Gotic,41.386886307669194,2.176487696511821,,0.3117152991420349,0.028329827491835022,0.3766565984477799,0.028329827491835022,0.028329827491835022,0.028329827491835022,0.028329827491835022,0.028329827491835022,0.028329827491835022,0.028329827491835022,0.028329827491835022,0.028329827491835022,0.028329827491835022
213,beach_enthusiasts,low,7.631162508394726,transit,9.492692569254547,0.6305044732209967,0.466974217477142,0.9781882762732522,False,Gotic,41.379809131927324,2.161577842887164,,0.0442948928201428,0.0442948928201428,0.0442948928201428,0.0442948928201428,0.0442948928201428,0.0442948928201428,0.46846128615828636,0.0442948928201428,0.0442948928201428,0.0442948928201428,0.0442948928201428,0.0442948928201428,0.0442948928201428
214,architecture_fans,high,51.79115062499089,transit,9.198457591685598,0.5205781256440515,0.40992776502278633,0.7516029864558036,False,Les Corts,41.386563054266425,2.17363074527798,,0.324022070484346,0.02402741140000672,0.41167640411558004,0.02402741140000672,0.02402741140000672,0.02402741140000672,0.02402741140000672,0.02402741140000672,0.02402741140000672,0.02402741140000672,0.02402741140000672,0.02402741140000672,0.02402741140000672
215,architecture_fans,medium,17.311442796097165,walk,1.7097424478254653,0.5829926454671225,0.1961685596013204,0.5166022931006438,True,Les Corts,41.38423513901776,2.1722628571906903,,0.3554233984989879,0.024937369947268934,0.3702655320810538,0.024937369947268934,0.024937369947268934,0.024937369947268934,0.024937369947268934,0.024937369947268934,0.024937369947268934,0.024937369947268934,0.024937369947268934,0.024937369947268934,0.024937369947268934
216,architecture_fans,low,9.108083192327342,mixed,5.696742963083964,0.6359537561667798,0.4413387133382152,0.5098548886099848,False,Barceloneta,41.39411445343525,2.1628301660501705,,0.4085508663728484,0.02500297210745658,0.31641644044512923,0.02500297210745658,0.02500297210745658,0.02500297210745658,0.02500297210745658,0.02500297210745658,0.02500297210745658,0.02500297210745658,0.02500297210745658,0.02500297210745658,0.02500297210745658
